customer_id,age,tenure_months,monthly_spend,support_calls,complaints,digital_engagement_score,payment_failed_flag,contract_type,product_count,region,churn_probability_true,churn
3837,33,31,563.67,2,0,58.11,0,Quarterly,4,Gauteng,0.0268,0
3838,51,82,2217.45,1,0,91.25,0,Annual,1,KwaZulu-Natal,0.0149,0
3839,19,43,1559.75,2,3,1.42,0,Monthly,3,Gauteng,0.7307,1
3840,52,7,1100.38,0,1,79.45,1,Monthly,3,Eastern Cape,0.2845,1
3841,57,105,496.72,3,1,85.36,0,Annual,2,Eastern Cape,0.0216,0
3842,73,1,2358.64,3,0,63.1,0,Monthly,5,Limpopo,0.3048,0
3843,45,61,1899.92,3,1,93.41,0,Monthly,3,KwaZulu-Natal,0.0946,0
3844,64,14,559.66,3,2,58.99,0,Monthly,2,Western Cape,0.5161,1
3845,56,52,877.39,1,1,24.05,1,Monthly,1,Eastern Cape,0.5256,1
3846,23,96,2033.7,1,0,21.57,0,Annual,1,Limpopo,0.0456,0
3847,26,6,1754.41,2,0,55.58,0,Monthly,4,Limpopo,0.0991,0
3848,37,103,1926.17,2,3,90.65,0,Annual,5,Western Cape,0.036,0
3849,18,10,1130.94,0,0,7.24,0,Annual,5,Gauteng,0.0558,0
3850,25,71,1805.37,0,1,60.44,0,Monthly,2,KwaZulu-Natal,0.1671,1
3851,72,90,996.91,0,0,76.98,0,Quarterly,4,Western Cape,0.0153,0
3852,40,98,567.59,2,0,11.54,1,Monthly,5,Western Cape,0.1519,0
3853,20,30,1600.06,1,1,11.68,0,Monthly,4,Gauteng,0.3474,0
3854,21,100,2441.23,3,0,36.61,0,Annual,2,Gauteng,0.046,0
3855,42,21,810.97,1,0,27.39,0,Monthly,4,Eastern Cape,0.1649,0
3856,64,60,1179.38,2,0,19.83,0,Monthly,3,Gauteng,0.169,0
3857,55,81,1701.3,3,2,19.87,0,Monthly,3,Gauteng,0.3772,1
3858,32,97,1376.69,1,0,13.07,0,Monthly,3,KwaZulu-Natal,0.191,0
3859,38,74,2116.4,4,1,61.09,0,Monthly,3,KwaZulu-Natal,0.2015,0
3860,52,115,1916.27,1,0,68.81,0,Monthly,1,KwaZulu-Natal,0.1122,0
3861,74,63,192.83,2,1,70.29,0,Monthly,1,Western Cape,0.1678,0
3862,70,111,2496.13,1,3,53.24,1,Annual,5,KwaZulu-Natal,0.1473,0
3863,70,42,1893.39,4,0,95.29,0,Monthly,1,KwaZulu-Natal,0.3711,1
3864,63,51,2166.56,4,0,88.05,1,Monthly,4,Limpopo,0.2854,1
3865,69,64,1645.43,0,0,95.76,0,Monthly,4,KwaZulu-Natal,0.0265,0
3866,31,76,2147.9,3,1,38.88,0,Quarterly,1,Western Cape,0.2128,0
3867,53,56,325.34,1,0,87.78,1,Quarterly,4,Limpopo,0.0464,0
3868,29,80,901.96,2,0,76.29,0,Annual,5,Western Cape,0.0052,0
3869,34,41,2197.23,0,0,34.0,0,Quarterly,2,Western Cape,0.0961,0
3870,56,32,544.06,2,0,10.66,0,Monthly,1,Limpopo,0.3194,1
3871,26,15,241.69,3,0,68.26,0,Monthly,3,Limpopo,0.1348,0
3872,52,62,1980.89,0,1,13.65,0,Monthly,4,Limpopo,0.3772,0
3873,30,27,2096.94,4,1,29.38,0,Quarterly,4,Limpopo,0.5575,1
3874,32,28,448.5,0,0,50.04,0,Monthly,2,Western Cape,0.1114,0
3875,35,81,2143.15,6,1,67.99,1,Quarterly,5,Limpopo,0.4262,0
3876,68,64,1732.58,4,1,92.62,1,Annual,4,Gauteng,0.0953,0
3877,50,110,1324.2,7,1,59.32,0,Quarterly,3,KwaZulu-Natal,0.2691,1
3878,23,59,2084.11,0,0,67.14,0,Quarterly,2,KwaZulu-Natal,0.0551,0
3879,44,114,1077.16,2,0,31.0,0,Annual,4,Gauteng,0.0132,0
3880,40,58,525.29,0,1,68.73,0,Monthly,3,Western Cape,0.0618,0
3881,44,2,747.89,1,1,43.78,0,Monthly,4,Western Cape,0.141,1
3882,51,36,1287.65,2,0,85.69,0,Monthly,3,KwaZulu-Natal,0.0725,1
3883,73,114,1351.76,2,0,39.25,0,Monthly,2,Eastern Cape,0.1883,0
3884,63,71,2023.67,2,0,46.83,0,Annual,5,Gauteng,0.0152,0
3885,55,13,1988.81,1,1,43.26,0,Monthly,1,Gauteng,0.3475,0
3886,31,15,1474.35,4,0,81.11,0,Quarterly,1,KwaZulu-Natal,0.3691,1
3887,53,89,1962.92,2,1,95.37,0,Quarterly,5,Limpopo,0.0374,0
3888,70,87,519.84,3,0,32.73,0,Quarterly,4,Eastern Cape,0.1341,0
3889,25,60,172.66,2,1,47.5,0,Quarterly,2,Western Cape,0.0594,0
3890,52,22,2190.4,3,0,70.59,0,Monthly,3,Western Cape,0.2568,1
3891,36,63,235.11,1,1,89.54,0,Monthly,2,Western Cape,0.0867,0
3892,47,90,654.39,2,1,49.37,1,Annual,5,Western Cape,0.0295,0
3893,31,97,1753.53,5,0,10.89,0,Monthly,4,Gauteng,0.5434,0
3894,37,75,1053.15,3,0,36.87,1,Monthly,4,Gauteng,0.2569,0
3895,66,74,2196.97,2,1,55.04,0,Monthly,5,Limpopo,0.2183,0
3896,42,25,780.05,0,0,41.75,0,Monthly,2,Gauteng,0.0962,0
3897,57,101,79.08,1,1,18.66,0,Monthly,1,Limpopo,0.2824,1
3898,41,48,786.61,2,2,3.7,0,Annual,2,Limpopo,0.2428,0
3899,31,43,1466.28,4,1,68.74,0,Annual,4,Western Cape,0.1822,1
3900,43,117,971.05,1,1,99.27,1,Annual,4,Western Cape,0.0267,0
3901,55,38,1360.44,5,1,91.92,0,Monthly,5,Gauteng,0.297,0
3902,40,41,2197.67,3,1,68.33,0,Monthly,2,Gauteng,0.291,0
3903,39,45,2285.59,2,2,84.15,0,Annual,1,Limpopo,0.1558,0
3904,65,88,701.64,5,0,25.57,0,Annual,2,KwaZulu-Natal,0.0749,0
3905,74,40,1182.24,3,0,62.24,0,Monthly,4,Western Cape,0.1328,0
3906,36,110,1395.4,1,0,6.06,0,Annual,2,Eastern Cape,0.0475,0
3907,63,120,2375.33,2,1,70.72,0,Annual,4,KwaZulu-Natal,0.0188,0
3908,68,97,2496.61,3,0,96.99,0,Monthly,4,Western Cape,0.0679,0
3909,20,17,626.75,0,2,86.08,0,Monthly,3,Western Cape,0.1247,0
3910,59,88,1831.1,2,0,53.44,0,Monthly,1,Gauteng,0.1163,0
3911,36,101,976.18,3,1,78.87,0,Annual,5,Eastern Cape,0.0268,0
3912,26,57,69.87,2,0,94.39,0,Monthly,1,Eastern Cape,0.072,0
3913,45,2,72.67,0,0,21.6,0,Quarterly,2,Western Cape,0.1407,0
3914,37,96,1178.39,1,0,79.33,0,Quarterly,3,Limpopo,0.0321,0
3915,62,62,1246.42,1,0,26.98,0,Monthly,4,Eastern Cape,0.0605,0
3916,24,88,105.3,2,0,87.69,0,Quarterly,1,KwaZulu-Natal,0.0205,0
3917,31,9,1732.97,2,2,9.84,0,Monthly,4,Limpopo,0.8066,1
3918,26,68,770.31,3,0,17.82,1,Annual,4,Gauteng,0.1559,0
3919,72,81,1421.74,4,1,72.06,1,Quarterly,3,Western Cape,0.1507,0
3920,74,17,787.25,2,0,17.48,0,Annual,1,Western Cape,0.129,0
3921,36,117,459.48,0,0,15.81,0,Monthly,3,KwaZulu-Natal,0.0361,0
3922,64,50,1047.58,0,0,55.55,0,Monthly,4,KwaZulu-Natal,0.0229,0
3923,69,112,619.07,3,0,83.5,0,Annual,1,Gauteng,0.0346,0
3924,31,94,1360.26,2,1,26.85,0,Monthly,4,Gauteng,0.1941,1
3925,73,40,537.13,1,1,84.11,0,Monthly,4,Eastern Cape,0.0873,0
3926,55,58,1295.59,5,0,80.8,0,Monthly,1,Limpopo,0.161,0
3927,70,75,435.58,1,1,57.91,0,Monthly,5,Western Cape,0.0307,0
3928,53,85,1693.89,3,0,64.66,1,Monthly,3,Eastern Cape,0.1621,0
3929,57,21,1897.15,4,1,4.04,0,Quarterly,2,Gauteng,0.7929,0
3930,34,18,320.47,4,1,36.71,0,Quarterly,4,KwaZulu-Natal,0.1281,1
3931,47,55,1196.12,6,1,26.34,1,Monthly,3,Eastern Cape,0.9014,1
3932,26,29,223.64,1,0,15.0,0,Annual,3,KwaZulu-Natal,0.0264,0
3933,50,24,1515.55,4,0,38.97,1,Monthly,1,Limpopo,0.5706,1
3934,73,74,697.79,4,0,35.49,0,Monthly,1,KwaZulu-Natal,0.2738,0
3935,69,109,1342.68,1,2,72.89,1,Monthly,1,Western Cape,0.2572,0
3936,42,17,1317.78,1,2,59.81,1,Annual,3,Limpopo,0.2345,0
3937,31,18,2314.67,3,0,91.31,0,Annual,1,KwaZulu-Natal,0.0623,0
3938,28,42,1395.25,7,1,14.54,0,Monthly,2,Eastern Cape,0.7833,1
3939,70,112,1478.35,7,2,5.97,0,Monthly,3,Western Cape,0.6338,0
3940,52,84,1034.05,1,0,53.46,0,Monthly,1,Western Cape,0.1367,0
3941,58,101,2375.25,2,1,0.1,0,Annual,4,Gauteng,0.1419,0
3942,31,45,1954.11,3,0,78.77,0,Quarterly,3,Gauteng,0.1282,1
3943,47,82,749.24,2,0,50.6,0,Annual,5,Eastern Cape,0.0243,0
3944,58,17,2118.31,4,0,48.81,0,Monthly,5,Gauteng,0.3562,0
3945,21,73,1109.37,3,0,36.25,0,Monthly,3,KwaZulu-Natal,0.1987,0
3946,21,14,2080.23,0,1,37.5,0,Quarterly,3,Gauteng,0.2188,0
3947,45,49,2066.08,1,1,43.11,1,Annual,5,Western Cape,0.084,0
3948,25,29,512.73,1,0,1.6,0,Monthly,4,Eastern Cape,0.1471,0
3949,19,95,1767.8,4,0,8.35,0,Monthly,4,KwaZulu-Natal,0.318,0
3950,58,4,762.08,5,1,50.5,0,Annual,4,Western Cape,0.2147,0
3951,63,82,778.86,2,1,15.01,1,Monthly,2,Western Cape,0.545,1
3952,39,20,776.05,2,1,77.88,0,Monthly,2,Limpopo,0.257,0
3953,58,120,1827.64,6,0,27.45,0,Monthly,4,Gauteng,0.1895,0
3954,73,120,613.07,2,1,9.79,0,Monthly,5,KwaZulu-Natal,0.1483,1
3955,72,47,52.22,3,2,23.52,0,Monthly,2,Eastern Cape,0.4253,1
3956,33,107,1802.33,2,0,35.71,0,Quarterly,1,Eastern Cape,0.1471,0
3957,46,108,469.4,5,1,3.53,0,Monthly,2,Eastern Cape,0.5153,0
3958,66,9,305.98,0,2,14.17,0,Monthly,5,Limpopo,0.1696,0
3959,65,77,631.91,0,1,32.38,0,Annual,5,KwaZulu-Natal,0.0196,0
3960,47,79,980.76,0,1,31.05,0,Annual,3,Western Cape,0.032,0
3961,29,27,1215.97,1,1,80.04,0,Annual,5,Limpopo,0.0389,0
3962,52,15,159.2,3,0,84.33,0,Annual,4,Gauteng,0.0154,0
3963,28,92,2427.9,1,1,19.34,0,Annual,5,Western Cape,0.0512,0
3964,63,101,1804.35,3,1,12.39,0,Annual,2,Eastern Cape,0.1628,0
3965,67,119,841.83,1,0,63.42,0,Annual,2,Gauteng,0.0078,0
3966,38,19,830.81,3,2,80.46,0,Quarterly,2,KwaZulu-Natal,0.2282,0
3967,38,90,1148.93,1,1,96.37,0,Quarterly,5,KwaZulu-Natal,0.0175,0
3968,22,52,1584.3,4,0,0.68,0,Quarterly,4,Limpopo,0.2915,0
3969,65,26,408.61,1,1,41.37,0,Annual,4,KwaZulu-Natal,0.0946,0
3970,37,89,512.88,6,0,73.4,1,Quarterly,3,Eastern Cape,0.2161,0
3971,54,26,2155.61,6,1,82.86,0,Annual,1,Limpopo,0.3426,1
3972,20,26,677.82,3,0,6.23,0,Monthly,4,Limpopo,0.2996,1
3973,61,46,981.48,1,2,68.06,0,Annual,2,Eastern Cape,0.0642,0
3974,50,92,2184.62,1,0,28.89,0,Monthly,3,KwaZulu-Natal,0.1606,0
3975,70,49,1674.71,2,1,7.46,0,Monthly,4,Gauteng,0.4924,1
3976,26,82,887.19,2,3,48.91,0,Annual,4,Limpopo,0.0849,0
3977,26,96,1725.06,0,0,15.82,0,Monthly,1,Gauteng,0.1578,1
3978,21,53,98.22,2,1,73.7,1,Monthly,1,Gauteng,0.2787,0
3979,52,3,1852.32,1,0,74.13,0,Monthly,1,Gauteng,0.1596,0
3980,34,66,1243.19,5,1,84.21,0,Monthly,4,Gauteng,0.3109,1
3981,51,97,2042.3,1,1,37.76,1,Monthly,4,Eastern Cape,0.3045,0
3982,41,42,2388.86,1,2,1.33,0,Quarterly,2,Western Cape,0.7234,1
3983,49,19,2318.18,2,1,25.97,0,Annual,5,KwaZulu-Natal,0.166,0
3984,18,17,2277.7,0,0,46.78,1,Monthly,1,Western Cape,0.6515,0
3985,25,108,1304.82,1,0,69.4,0,Quarterly,2,Western Cape,0.0284,0
3986,62,33,932.35,3,1,38.2,0,Annual,2,Limpopo,0.0933,0
3987,40,76,1189.34,0,0,53.6,0,Monthly,3,Western Cape,0.0894,1
3988,64,49,1740.25,4,0,52.43,0,Quarterly,2,Western Cape,0.1705,0
3989,57,56,2215.79,1,0,16.5,0,Monthly,1,Eastern Cape,0.5403,0
3990,29,63,557.12,0,1,62.3,0,Quarterly,5,Gauteng,0.0407,0
3991,71,3,2299.57,4,0,43.93,0,Monthly,2,Western Cape,0.7141,1
3992,29,107,2047.19,3,1,80.79,0,Annual,4,Western Cape,0.0174,0
3993,63,49,2448.2,1,1,69.06,1,Monthly,4,Limpopo,0.4978,0
3994,64,55,2206.62,3,1,11.15,1,Monthly,2,KwaZulu-Natal,0.7467,1
3995,32,26,735.85,2,0,48.88,0,Monthly,1,Limpopo,0.08,0
3996,58,99,309.59,3,0,70.25,0,Quarterly,5,KwaZulu-Natal,0.0356,0
3997,36,72,324.99,1,1,8.7,0,Monthly,5,KwaZulu-Natal,0.1346,0
3998,43,52,763.5,1,3,79.25,0,Monthly,1,KwaZulu-Natal,0.4483,0
3999,69,100,1554.75,2,0,22.2,0,Monthly,4,Eastern Cape,0.1473,0
4000,46,117,2020.58,1,0,50.31,1,Monthly,4,Eastern Cape,0.1654,0
4001,39,118,2253.16,6,0,94.06,0,Annual,3,Gauteng,0.0837,0
4002,57,7,1578.2,3,1,57.13,0,Monthly,2,KwaZulu-Natal,0.499,1
4003,38,46,63.8,5,1,42.41,0,Annual,2,Eastern Cape,0.108,0
4004,68,46,506.48,1,0,0.68,0,Monthly,4,Eastern Cape,0.1631,0
4005,55,100,294.33,1,0,13.34,0,Monthly,2,Western Cape,0.095,0
4006,37,16,940.14,3,1,57.87,0,Monthly,1,KwaZulu-Natal,0.1537,0
4007,74,24,1278.31,0,0,49.38,0,Annual,5,Limpopo,0.0243,0
4008,46,61,156.32,1,1,36.38,0,Quarterly,3,Western Cape,0.1371,0
4009,68,54,903.77,0,1,92.32,0,Monthly,1,Eastern Cape,0.0951,0
4010,21,62,488.99,2,1,33.25,0,Quarterly,1,Eastern Cape,0.171,0
4011,72,1,1635.32,2,1,53.72,1,Annual,1,Eastern Cape,0.4286,0
4012,24,49,1187.47,2,1,56.87,0,Monthly,2,Eastern Cape,0.466,1
4013,45,25,1263.53,1,2,52.75,0,Quarterly,5,Limpopo,0.2005,1
4014,45,10,1097.84,1,0,47.76,0,Monthly,3,Gauteng,0.1849,0
4015,21,118,2392.25,1,0,33.71,0,Monthly,4,Gauteng,0.083,0
4016,39,80,576.1,1,1,90.88,0,Monthly,1,KwaZulu-Natal,0.0491,0
4017,29,16,1315.83,1,0,45.08,0,Annual,1,Eastern Cape,0.0792,0
4018,62,58,1853.24,0,2,52.84,0,Monthly,1,KwaZulu-Natal,0.3613,0
4019,20,72,1414.27,2,0,65.65,0,Monthly,4,Limpopo,0.0328,0
4020,39,29,2326.1,3,2,6.77,0,Monthly,2,KwaZulu-Natal,0.7576,1
4021,61,103,976.02,2,1,78.13,0,Monthly,2,Gauteng,0.1591,0
4022,19,92,1186.01,6,1,51.25,0,Monthly,5,Gauteng,0.2474,1
4023,41,6,266.88,2,0,65.72,0,Quarterly,2,Gauteng,0.0296,0
4024,51,16,1542.05,7,3,77.2,0,Monthly,2,KwaZulu-Natal,0.9276,1
4025,44,20,756.12,0,0,87.41,0,Annual,3,Eastern Cape,0.0087,0
4026,72,80,442.76,2,0,39.22,0,Monthly,3,Western Cape,0.0666,1
4027,58,71,1384.1,2,0,81.14,0,Quarterly,2,Gauteng,0.0971,0
4028,18,105,1354.16,4,2,25.88,0,Monthly,3,KwaZulu-Natal,0.3706,0
4029,25,78,235.89,2,0,66.03,0,Annual,5,Western Cape,0.0028,0
4030,40,43,1760.63,1,1,10.27,0,Annual,2,Gauteng,0.1677,0
4031,55,26,1578.24,1,1,2.0,0,Monthly,3,Gauteng,0.5571,0
4032,23,90,513.09,6,1,9.58,0,Quarterly,4,Limpopo,0.2572,0
4033,39,78,1200.12,3,1,31.94,0,Monthly,3,Gauteng,0.2724,1
4034,42,71,1814.79,0,1,3.11,0,Monthly,3,Western Cape,0.1679,0
4035,35,33,1347.12,2,1,63.05,0,Annual,4,Western Cape,0.0297,0
4036,34,26,1018.95,5,1,31.65,0,Monthly,5,Eastern Cape,0.4297,0
4037,29,45,839.73,1,0,73.64,0,Monthly,4,Western Cape,0.0691,0
4038,23,84,1545.46,2,0,4.59,0,Monthly,5,KwaZulu-Natal,0.1796,0
4039,43,63,2350.82,0,0,21.67,0,Monthly,4,KwaZulu-Natal,0.2515,1
4040,44,67,1695.77,3,0,40.8,0,Annual,5,Gauteng,0.086,0
4041,25,52,233.13,1,0,38.27,0,Monthly,5,Eastern Cape,0.0951,0
4042,36,68,1178.68,2,1,13.1,0,Monthly,1,Gauteng,0.2446,0
4043,59,26,2232.52,2,2,99.41,0,Monthly,1,Eastern Cape,0.4141,1
4044,18,75,281.43,3,0,28.44,0,Monthly,3,Limpopo,0.199,0
4045,74,2,2472.75,3,1,72.1,0,Quarterly,4,Eastern Cape,0.3154,1
4046,46,14,2375.22,1,1,22.0,0,Quarterly,5,Limpopo,0.1498,0
4047,62,108,241.77,1,0,87.79,0,Monthly,1,Limpopo,0.0229,0
4048,66,30,2336.86,1,1,38.78,0,Annual,3,Gauteng,0.0417,0
4049,52,49,939.67,0,2,90.09,0,Monthly,3,KwaZulu-Natal,0.1008,0
4050,57,12,2119.54,5,0,34.18,0,Monthly,3,Eastern Cape,0.5245,1
4051,31,90,1075.04,2,0,0.86,0,Annual,1,Gauteng,0.0655,0
4052,52,44,1130.1,2,0,51.7,0,Quarterly,2,Limpopo,0.1911,0
4053,65,33,1603.9,2,0,52.48,0,Annual,3,Limpopo,0.0275,0
4054,62,13,1947.47,2,1,11.98,0,Quarterly,2,Western Cape,0.3901,0
4055,37,78,132.78,1,1,23.5,0,Monthly,2,Western Cape,0.0868,0
4056,73,88,1503.23,1,1,78.35,0,Quarterly,2,Eastern Cape,0.1225,0
4057,66,98,507.5,1,0,3.68,0,Monthly,3,KwaZulu-Natal,0.1776,0
4058,30,108,897.58,0,2,48.95,0,Annual,5,Western Cape,0.0189,0
4059,55,26,902.52,4,0,53.04,0,Monthly,2,Limpopo,0.3315,1
4060,66,21,1199.2,3,1,68.87,0,Annual,1,Gauteng,0.0716,1
4061,63,28,868.63,2,0,3.75,0,Quarterly,1,KwaZulu-Natal,0.3231,0
4062,66,48,313.03,5,2,58.56,0,Monthly,2,Eastern Cape,0.3602,0
4063,25,100,406.79,4,1,0.31,0,Monthly,2,Gauteng,0.3842,1
4064,60,40,131.92,3,2,26.52,0,Monthly,2,Eastern Cape,0.4494,0
4065,37,66,1202.11,3,0,49.97,0,Quarterly,1,Gauteng,0.1184,0
4066,50,106,2388.4,2,1,91.13,0,Monthly,4,Gauteng,0.0967,0
4067,43,73,333.4,1,1,12.66,0,Monthly,5,KwaZulu-Natal,0.1682,0
4068,56,87,2368.35,4,1,16.93,0,Annual,4,Eastern Cape,0.3528,0
4069,38,79,1846.74,3,0,66.93,0,Annual,1,Western Cape,0.0645,0
4070,70,77,1611.87,2,0,37.49,1,Annual,1,Gauteng,0.3489,1
4071,66,23,1630.93,5,0,62.34,0,Monthly,3,Gauteng,0.3912,0
4072,59,81,2075.48,3,0,99.75,0,Quarterly,4,Western Cape,0.0982,0
4073,60,48,311.95,1,1,98.69,0,Annual,2,KwaZulu-Natal,0.0215,0
4074,71,2,1286.65,1,1,35.37,0,Quarterly,2,KwaZulu-Natal,0.3236,0
4075,58,84,1757.87,3,0,50.39,0,Monthly,1,KwaZulu-Natal,0.2332,1
4076,26,20,1487.71,0,2,90.47,0,Annual,3,Limpopo,0.0555,0
4077,41,59,2090.31,4,0,9.22,0,Annual,4,Limpopo,0.169,0
4078,54,46,227.07,1,0,45.23,1,Quarterly,3,KwaZulu-Natal,0.0678,0
4079,66,3,1742.22,1,0,37.76,1,Monthly,5,KwaZulu-Natal,0.4764,0
4080,58,55,1358.37,2,1,29.49,0,Monthly,3,Western Cape,0.1593,1
4081,34,12,978.94,3,1,99.42,0,Quarterly,5,Limpopo,0.1147,1
4082,41,40,883.67,2,0,73.35,0,Monthly,4,Eastern Cape,0.1152,0
4083,38,66,1571.04,2,1,38.87,0,Quarterly,2,KwaZulu-Natal,0.3692,1
4084,68,100,2232.94,2,0,82.9,1,Monthly,5,KwaZulu-Natal,0.0906,0
4085,56,78,1265.63,1,0,48.97,0,Monthly,2,KwaZulu-Natal,0.0712,0
4086,72,16,2070.57,1,0,87.28,0,Monthly,3,Gauteng,0.2085,0
4087,58,83,1035.28,3,0,26.64,0,Monthly,3,Limpopo,0.1135,0
4088,56,34,300.87,0,1,22.36,1,Quarterly,4,Eastern Cape,0.1386,0
4089,30,44,200.69,2,1,24.73,0,Monthly,2,Gauteng,0.2977,0
4090,28,110,175.77,3,0,53.85,0,Quarterly,4,Gauteng,0.0292,0
4091,63,6,981.37,4,0,29.13,0,Annual,5,Eastern Cape,0.1064,0
4092,36,77,876.23,5,0,14.71,0,Monthly,3,Eastern Cape,0.4154,0
4093,28,64,1808.95,0,0,99.46,1,Annual,3,Eastern Cape,0.0358,0
4094,30,100,1869.91,2,1,90.04,0,Annual,3,Eastern Cape,0.0257,0
4095,63,22,174.59,2,0,63.5,0,Quarterly,3,Eastern Cape,0.072,0
4096,62,18,591.75,1,1,89.15,1,Annual,3,KwaZulu-Natal,0.0649,0
4097,18,12,721.94,0,0,93.55,0,Monthly,5,Eastern Cape,0.0374,0
4098,57,52,1391.65,1,0,67.61,0,Monthly,5,Eastern Cape,0.0343,0
4099,61,118,404.06,3,2,51.87,0,Monthly,4,Limpopo,0.1901,0
4100,36,94,378.16,1,0,88.2,0,Monthly,1,KwaZulu-Natal,0.0646,0
4101,29,117,2362.28,2,0,56.78,0,Monthly,3,Gauteng,0.1435,0
4102,25,51,2020.3,0,0,12.68,0,Quarterly,3,KwaZulu-Natal,0.1885,0
4103,25,104,492.6,2,0,36.69,0,Monthly,1,Western Cape,0.0643,0
4104,70,71,1046.09,4,0,44.59,1,Monthly,4,Eastern Cape,0.2194,0
4105,62,96,921.27,1,0,93.54,0,Monthly,5,Gauteng,0.0277,0
4106,29,48,1987.96,2,1,65.92,0,Monthly,3,Western Cape,0.2379,0
4107,65,19,1300.02,2,1,87.53,1,Annual,4,Gauteng,0.1044,0
4108,50,6,363.23,1,1,75.76,0,Quarterly,1,KwaZulu-Natal,0.1459,0
4109,62,84,1860.53,4,0,30.99,0,Monthly,5,Western Cape,0.213,0
4110,43,27,1022.38,1,0,71.87,0,Monthly,5,Eastern Cape,0.0925,0
4111,56,53,694.16,1,0,19.53,0,Monthly,4,Eastern Cape,0.1226,0
4112,45,107,969.97,1,0,40.81,0,Quarterly,2,Western Cape,0.0175,0
4113,22,101,1269.5,3,0,80.61,1,Annual,2,KwaZulu-Natal,0.0742,0
4114,25,48,890.63,3,0,61.19,0,Monthly,2,Western Cape,0.2005,0
4115,42,7,642.67,3,0,82.54,0,Annual,1,KwaZulu-Natal,0.0303,0
4116,44,59,1026.33,4,0,25.47,0,Annual,2,Gauteng,0.0586,0
4117,63,69,96.97,2,0,74.97,0,Monthly,4,KwaZulu-Natal,0.0619,0
4118,40,11,1942.62,3,0,20.23,0,Annual,5,Western Cape,0.1729,0
4119,47,15,468.81,0,0,54.53,0,Monthly,4,Western Cape,0.0173,0
4120,62,64,157.57,2,0,43.35,0,Annual,4,Gauteng,0.0213,0
4121,64,3,1651.56,1,0,55.65,0,Monthly,3,Western Cape,0.1705,1
4122,40,69,1946.14,1,0,13.55,0,Monthly,1,Limpopo,0.3139,0
4123,66,23,2043.88,0,0,36.12,0,Annual,5,Western Cape,0.0343,0
4124,64,53,1259.1,1,0,66.69,0,Monthly,3,Limpopo,0.0602,0
4125,37,37,553.15,2,0,55.85,0,Annual,1,Western Cape,0.0538,0
4126,35,9,1856.21,4,1,54.9,0,Monthly,5,Western Cape,0.3182,1
4127,35,15,1764.3,5,0,51.08,0,Quarterly,3,Gauteng,0.4246,0
4128,19,3,653.36,1,0,94.39,0,Monthly,2,Limpopo,0.1343,0
4129,21,93,2263.35,2,0,93.46,0,Annual,4,Gauteng,0.0092,0
4130,47,70,305.71,2,0,36.01,0,Monthly,2,Limpopo,0.0832,0
4131,50,17,2457.59,2,0,35.19,0,Monthly,5,Limpopo,0.2991,0
4132,53,26,2157.61,0,2,55.49,1,Quarterly,3,Eastern Cape,0.6704,1
4133,35,21,1735.35,3,1,9.56,0,Annual,3,Limpopo,0.2038,0
4134,54,72,2349.94,2,0,30.3,0,Monthly,3,Gauteng,0.2148,1
4135,36,21,1819.66,1,1,23.09,0,Monthly,4,Gauteng,0.3948,0
4136,64,11,516.62,4,0,22.34,0,Monthly,3,KwaZulu-Natal,0.4607,1
4137,45,38,1133.28,0,0,63.85,0,Monthly,1,Western Cape,0.1307,0
4138,57,72,225.18,4,1,38.44,0,Annual,1,Eastern Cape,0.1094,0
4139,37,106,1004.66,4,0,17.12,0,Monthly,1,Western Cape,0.2404,0
4140,66,88,1866.93,1,0,88.76,0,Quarterly,2,Gauteng,0.0477,0
4141,50,35,996.79,1,1,87.41,0,Monthly,5,Eastern Cape,0.0172,0
4142,29,119,859.22,1,1,86.25,0,Monthly,2,Limpopo,0.1185,0
4143,68,14,1508.62,4,2,39.07,1,Monthly,2,Gauteng,0.8582,1
4144,32,119,2186.9,0,1,5.7,0,Annual,4,Gauteng,0.0485,0
4145,58,14,166.58,2,1,10.67,0,Monthly,2,Gauteng,0.6644,1
4146,56,10,994.4,2,0,27.6,0,Monthly,4,Gauteng,0.1722,0
4147,19,12,437.69,2,0,22.0,1,Monthly,1,Eastern Cape,0.8138,1
4148,46,38,1753.62,4,1,87.4,0,Annual,1,Western Cape,0.1608,1
4149,58,108,309.03,4,4,98.64,0,Monthly,2,Western Cape,0.3467,1
4150,27,119,1678.78,4,0,81.67,0,Annual,2,Limpopo,0.0364,0
4151,19,110,751.14,2,2,72.98,0,Quarterly,1,Gauteng,0.0759,0
4152,68,34,537.35,4,0,58.86,0,Monthly,3,Gauteng,0.0925,1
4153,28,41,2344.06,3,0,76.99,0,Quarterly,1,Western Cape,0.1175,0
4154,30,10,95.39,2,0,94.7,0,Monthly,3,Limpopo,0.1098,0
4155,27,17,1122.55,4,0,60.13,0,Annual,1,KwaZulu-Natal,0.0785,0
4156,31,17,102.99,2,1,15.46,0,Monthly,5,Eastern Cape,0.1292,0
4157,35,67,1234.8,2,0,16.39,0,Monthly,4,Western Cape,0.1543,0
4158,68,62,1277.57,1,2,58.39,0,Quarterly,4,Eastern Cape,0.1752,0
4159,71,95,838.07,2,1,33.35,0,Quarterly,5,Western Cape,0.0659,0
4160,26,115,373.8,0,0,91.02,0,Annual,3,Limpopo,0.0041,0
4161,74,1,972.15,2,1,61.16,0,Annual,2,Gauteng,0.1626,0
